movie_name,movie_id,year,genre,rating,director_id,star_id,votes,description,normalized_rating,normalized_votes
Night at the Museum: Battle of the Smithsonian,tt1078912,2009.0,"['Adventure', ' Comedy', ' Family']",6.0,/name/nm0506613/,"/name/nm0001774/,/name/nm0005562/,/name/nm0010736/,/name/nm0000279/",201071.0,"Security guard Larry Daley infiltrates the Smithsonian Institution in order to rescue Jedediah and Octavius, who have been shipped to the museum by mistake.",0.31914893617021284,0.03923308244402554
The AristoCats,tt0065421,1970.0,"['Animation', ' Adventure', ' Comedy']",7.1,/name/nm0718627/,"/name/nm0365201/,/name/nm0001247/,/name/nm0001359/,/name/nm0001079/",107037.0,"With the help of a smooth talking tomcat, a family of Parisian felines set to inherit a fortune from their owner try to make it back home after a jealous butler kidnaps them and leaves them in the country.",0.5531914893617021,0.0027221845812762935
A Series of Unfortunate Events,tt0339291,2004.0,"['Adventure', ' Comedy', ' Family']",6.8,/name/nm0797869/,"/name/nm0000120/,/name/nm0000179/,/name/nm0000658/,/name/nm0014582/",212374.0,"When a massive fire kills their parents, three children are delivered to the custody of cousin and stage actor Count Olaf, who is secretly plotting to steal their parents' vast fortune.",0.4893617021276596,0.04362173631967323
Oz the Great and Powerful,tt1623205,2013.0,"['Adventure', ' Family', ' Fantasy']",6.3,/name/nm0000600/,"/name/nm0290556/,/name/nm0931329/,/name/nm0001838/,/name/nm0005109/",209784.0,A small-time magician is swept away to an enchanted land and is forced into a power struggle between three witches.,0.3829787234042553,0.04261610829720773
The Croods,tt0481499,2013.0,"['Animation', ' Adventure', ' Comedy']",7.2,/name/nm0210320/,"/name/nm0761498/,/name/nm0000115/,/name/nm0005351/,/name/nm1297015/,/name/nm0001416/",219054.0,"After their cave is destroyed, a caveman family must trek through an unfamiliar fantastical world with the help of an inventive boy.",0.5744680851063831,0.04621540241622517
The Nightmare Before Christmas,tt0107688,1993.0,"['Animation', ' Family', ' Fantasy']",7.9,/name/nm0783139/,"/name/nm0000384/,/name/nm0001697/,/name/nm0001573/,/name/nm0382676/",347731.0,"Jack Skellington, king of Halloween Town, discovers Christmas Town, but his attempts to bring Christmas to his home causes confusion.",0.7234042553191491,0.096177254557844
Chicken Run,tt0120630,2000.0,"['Animation', ' Adventure', ' Comedy']",7.1,/name/nm0520485/,"/name/nm0661910/,/name/nm0000154/,/name/nm0768018/,/name/nm0200057/,/name/nm0272521/",195997.0,"When a cockerel apparently flies into a chicken farm, the chickens see him as an opportunity to escape their evil owners.",0.5531914893617021,0.03726298337607576
The Iron Giant,tt0129167,1999.0,"['Animation', ' Action', ' Adventure']",8.1,/name/nm0083348/,"/name/nm0547349/,/name/nm0001065/,/name/nm0000098/,/name/nm0004874/",203571.0,A young boy befriends a giant robot from outer space that a paranoid government agent wants to destroy.,0.7659574468085106,0.04020376586339378
Casper,tt0112642,1995.0,"['Comedy', ' Family', ' Fantasy']",6.1,/name/nm0797869/,"/name/nm0000597/,/name/nm0000207/,/name/nm0001550/,/name/nm0001385/",137788.0,An afterlife therapist and his daughter meet a friendly young ghost when they move into a crumbling mansion in order to rid the premises of wicked spirits.,0.3404255319148936,0.014661978912873398
Cloudy with a Chance of Meatballs 2,tt1985966,2013.0,"['Animation', ' Adventure', ' Comedy']",6.3,/name/nm0970606/,"/name/nm2329165/,/name/nm0352778/,/name/nm0267506/,/name/nm0287182/,/name/nm0000439/",106192.0,"Flint Lockwood now works at The Live Corp Company for his idol Chester V. But he's forced to leave his post when he learns that his most infamous machine is still operational, and is churning out menacing food-animal hybrids.",0.3829787234042553,0.002394093585529828
Meet the Robinsons,tt0396555,2007.0,"['Animation', ' Adventure', ' Comedy']",6.8,/name/nm0027459/,"/name/nm0360743/,/name/nm1130617/,/name/nm0000291/,/name/nm1627748/",103151.0,"Lewis is a brilliant inventor who meets mysterious stranger named Wilbur Robinson, whisking Lewis away in a time machine and together they team up to track down Bowler Hat Guy in a showdown that ends with an unexpected twist of fate.",0.4893617021276596,0.0012133542742103006
Marley & Me,tt0822832,2008.0,"['Drama', ' Family']",7.0,/name/nm0291205/,"/name/nm0005562/,/name/nm0000098/,/name/nm0199312/,/name/nm0000678/",160828.0,"A family learns important life lessons from their adorable, but naughty and neurotic dog.",0.5319148936170214,0.023607797305771103
Stuart Little,tt0164912,1999.0,"['Adventure', ' Comedy', ' Family']",6.0,/name/nm0591450/,"/name/nm0000150/,/name/nm0000133/,/name/nm0491402/,/name/nm0005151/",139019.0,"The Little family adopt a charming young mouse named Stuart, but the family cat wants rid of him.",0.31914893617021284,0.01513994342857032
Shark Tale,tt0307453,2004.0,"['Animation', ' Adventure', ' Comedy']",6.0,/name/nm0074426/,"/name/nm0421776/,/name/nm1224299/,/name/nm0000226/,/name/nm0000134/,/name/nm0000250/,/name/nm0001401/",186896.0,"When a son of a gangster shark boss is accidentally killed while on the hunt, his would-be prey and his vegetarian brother decide to use the incident to their own advantage.",0.31914893617021284,0.03372930745620762
Sister Act,tt0105417,1992.0,"['Comedy', ' Family', ' Music']",6.5,/name/nm0001915/,"/name/nm0000155/,/name/nm0001749/,/name/nm0001562/,/name/nm0538655/",101756.0,"When a nightclub singer is forced to take refuge from the mob in a convent, she ends up turning the convent choir into a soulful chorus complete with a Motown repertoire, until the sudden celebrity of the choir jeopardizes her identity.",0.4255319148936171,0.0006717129262028223
Field of Dreams,tt0097351,1989.0,"['Drama', ' Family', ' Fantasy']",7.5,/name/nm0004675/,"/name/nm0000126/,/name/nm0000469/,/name/nm0000501/,/name/nm0001496/",121428.0,"Iowa farmer Ray Kinsella is inspired by a voice he can't ignore to pursue a dream he can hardly believe. Supported by his wife, Ray begins the quest by turning his ordinary cornfield into a place where dreams can come true.",0.6382978723404257,0.008309826616527632
The Secret Life of Pets,tt2709768,2016.0,"['Animation', ' Adventure', ' Comedy']",6.5,/name/nm0719208/,"/name/nm0127373/,/name/nm0832314/,/name/nm0366389/,/name/nm1128572/",205736.0,"The quiet life of a terrier named Max is upended when his owner takes in Duke, a stray whom Max instantly dislikes.",0.4255319148936171,0.041044377704566676
Night at the Museum: Secret of the Tomb,tt2692250,2014.0,"['Adventure', ' Comedy', ' Family']",6.2,/name/nm0506613/,"/name/nm0001774/,/name/nm0000245/,/name/nm0005562/,/name/nm0001813/",126079.0,"Larry spans the globe, uniting favorite and new characters while embarking on an epic quest to save the magic before it's gone forever.",0.36170212765957455,0.010115686049920306
Small Soldiers,tt0122718,1998.0,"['Action', ' Adventure', ' Comedy']",6.2,/name/nm0001102/,"/name/nm0000379/,/name/nm0808376/,/name/nm0189144/,/name/nm0001542/",101378.0,"When missile technology is used to enhance toy action figures, the toys soon begin to take their battle programming too seriously.",0.36170212765957455,0.0005249455931943444
Peter Pan,tt0046183,1953.0,"['Animation', ' Adventure', ' Family']",7.3,/name/nm0314671/,"/name/nm0414144/,/name/nm0527217/,/name/nm0455741/,/name/nm0237985/,/name/nm0064607/,/name/nm0175788/,/name/nm0859892/",143268.0,"Wendy and her brothers are whisked away to the magical world of Neverland with the hero of their stories, Peter Pan.",0.5957446808510639,0.01678971696812858
Ponyo,tt0876563,2008.0,"['Animation', ' Adventure', ' Comedy']",7.6,/name/nm0594503/,"/name/nm0000949/,/name/nm0000354/,/name/nm0000553/,/name/nm0945359/",147418.0,"A five-year-old boy develops a relationship with Ponyo, a young goldfish princess who longs to become a human after falling in love with him.",0.6595744680851064,0.01840105144427986
Kiki's Delivery Service,tt0097814,1989.0,"['Animation', ' Family', ' Fantasy']",7.8,/name/nm0594503/,"/name/nm0000379/,/name/nm0847439/,/name/nm0757290/,/name/nm0945322/",148274.0,"A young witch, on her mandatory year of independent life, finds fitting into a new community difficult while she supports herself by running an air courier service.",0.7021276595744681,0.018733413447071544
Bee Movie,tt0389790,2007.0,"['Animation', ' Adventure', ' Comedy']",6.1,/name/nm0971239/,"/name/nm9054338/,/name/nm0000632/,/name/nm0000250/,/name/nm0000111/,/name/nm0911320/",166648.0,"Barry B. Benson, a bee just graduated from college, is disillusioned at his lone career choice: making honey. On a special trip outside the hive, Barry's life is saved by Vanessa, a florist in New York City. As their relationship blossoms, he discovers humans actually eat honey and subsequently decides to sue them.",0.3404255319148936,0.025867548306060365
The Chronicles of Narnia: The Voyage of the Dawn Treader,tt0980970,2010.0,"['Adventure', ' Family', ' Fantasy']",6.3,/name/nm0000776/,"/name/nm1602660/,/name/nm1342727/,/name/nm1670137/,/name/nm2401020/",157528.0,"Lucy and Edmund Pevensie return to Narnia with their cousin Eustace where they meet up with Prince Caspian for a trip across the sea aboard the royal ship The Dawn Treader. Along the way they encounter dragons, dwarves, merfolk, and a band of lost warriors before reaching the edge of the world.",0.3829787234042553,0.022326495192205024
The Lorax,tt1482459,2012.0,"['Animation', ' Adventure', ' Comedy']",6.4,/name/nm0719208/,"/name/nm0049633/,/name/nm1374980/,/name/nm2357847/,/name/nm0000362/,/name/nm1159180/",116792.0,"A 12-year-old boy searches for the one thing that will enable him to win the affection of the girl of his dreams. To find it he must discover the story of the Lorax, the grumpy yet charming creature who fights to protect his world.",0.4042553191489363,0.006509791283651168
Maleficent: Mistress of Evil,tt4777008,2019.0,"['Adventure', ' Family', ' Fantasy']",6.6,/name/nm1461392/,"/name/nm0001401/,/name/nm1102577/,/name/nm6170168/,/name/nm0000201/",108233.0,"Maleficent and her goddaughter Aurora begin to question the complex family ties that bind them as they are pulled in different directions by impending nuptials, unexpected allies, and dark new forces at play.",0.44680851063829785,0.0031865595291020597
The Good Dinosaur,tt1979388,2015.0,"['Animation', ' Adventure', ' Comedy']",6.7,/name/nm0812307/,"/name/nm0942482/,/name/nm0000531/,/name/nm5558187/,/name/nm4455823/",118494.0,"In a world where dinosaurs and humans live side-by-side, an Apatosaurus named Arlo makes an unlikely human friend.",0.46808510638297884,0.007170632555557065
Daddy's Home,tt1528854,2015.0,"['Comedy', ' Family']",6.1,/name/nm1890845/,"/name/nm0002071/,/name/nm0000242/,/name/nm0004802/,/name/nm0002006/",122785.0,"Brad Whitaker is a radio host trying to get his stepchildren to love him and call him Dad. But his plans turn upside down when their biological father, Dusty Mayron, returns.",0.3404255319148936,0.008836713576560714
Alice Through the Looking Glass,tt2567026,2016.0,"['Adventure', ' Family', ' Fantasy']",6.2,/name/nm0090386/,"/name/nm1985859/,/name/nm0000136/,/name/nm0000307/,/name/nm0004266/",112333.0,"Alice is appointed to save her beloved Mad Hatter from deadly grief by travelling back to the past, but this means fatally harming Time himself, the noble clockwork man with the device needed to save the Hatter's family from the Red Queen.",0.36170212765957455,0.004778480336865974
The Boss Baby,tt3874544,2017.0,"['Animation', ' Adventure', ' Comedy']",6.3,/name/nm0569891/,"/name/nm0000285/,/name/nm0000114/,/name/nm0453994/,/name/nm0001435/",130416.0,"A suit-wearing, briefcase-carrying baby pairs up with his 7-year old brother to stop the dastardly plot of the CEO of Puppy Co.",0.3829787234042553,0.011799627645840331
Alice in Wonderland,tt0043274,1951.0,"['Animation', ' Adventure', ' Comedy']",7.3,/name/nm0314671/,"/name/nm0414144/,/name/nm0527217/,/name/nm0455741/,/name/nm0064607/,/name/nm0943956/,/name/nm0370821/,/name/nm0001359/",144874.0,Alice stumbles into the world of Wonderland. Will she get home? Not if the Queen of Hearts has her way.,0.5957446808510639,0.017413283996730738
Over the Hedge,tt0327084,2006.0,"['Animation', ' Adventure', ' Comedy']",6.7,/name/nm0426333/,"/name/nm0456732/,/name/nm0000246/,/name/nm0788009/,/name/nm0136797/,/name/nm0843100/",178740.0,"A scheming raccoon fools a mismatched family of forest creatures into helping him repay a debt of food, by invading the new suburban sprawl that popped up while they were hibernating...and learns a lesson about family himself.",0.46808510638297884,0.03056254986886067
Madagascar: Escape 2 Africa,tt0479952,2008.0,"['Animation', ' Adventure', ' Comedy']",6.6,/name/nm0201509/,"/name/nm0569891/,/name/nm0001774/,/name/nm0001674/,/name/nm0001710/,/name/nm0000586/",232550.0,"The Madagascar animals fly back to New York City, but crash-land on an African nature reserve, where they meet others of their own kind, and Alex especially discovers his royal heritage as prince of a lion pride.",0.44680851063829785,0.05145553978734268
Rise of the Guardians,tt1446192,2012.0,"['Animation', ' Action', ' Adventure']",7.2,/name/nm0709056/,"/name/nm0413168/,/name/nm0000285/,/name/nm0279545/,/name/nm1517976/",180100.0,"When the evil spirit Pitch launches an assault on Earth, the Immortal Guardians team up to protect the innocence of children all around the world.",0.5744680851063831,0.031090601648996994
We Bought a Zoo,tt1389137,2011.0,"['Comedy', ' Drama', ' Family']",7.1,/name/nm0001081/,"/name/nm0000354/,/name/nm0424060/,/name/nm0002006/,/name/nm1102577/",145775.0,"Set in Southern California, a father moves his young family to the countryside to renovate and re-open a struggling zoo.",0.5531914893617021,0.01776311830107105
One Hundred and One Dalmatians,tt0055254,1961.0,"['Animation', ' Adventure', ' Comedy']",7.3,/name/nm0314671/,"/name/nm0527217/,/name/nm0718627/,/name/nm0001792/,/name/nm0314867/,/name/nm0641729/,/name/nm0921131/",171475.0,"When a litter of Dalmatian puppies are abducted by the minions of Cruella De Vil, the owners must find them before she uses them for a diabolical fashion statement.",0.5957446808510639,0.027741743852176565
Zathura: A Space Adventure,tt0406375,2005.0,"['Action', ' Adventure', ' Comedy']",6.2,/name/nm0269463/,"/name/nm1242688/,/name/nm1501050/,/name/nm1009277/,/name/nm0000209/",107575.0,Two young brothers are drawn into an intergalactic adventure when their house is hurled through the depths of space by the magical board game they are playing.,0.36170212765957455,0.002931075653124339
The Sorcerer's Apprentice,tt0963966,2010.0,"['Action', ' Adventure', ' Family']",6.1,/name/nm0005509/,"/name/nm0000115/,/name/nm0059431/,/name/nm0000547/,/name/nm1954240/",164427.0,"Balthazar Blake, an apprentice of the legendary magician Merlin, must train his old teacher's successor - an introverted but resourceful physics prodigy - in the art of sorcery to prevent the return of Morgana le Fay.",0.3404255319148936,0.02500519315629362
